Timeline,Start time,Duration,Row,Instance number,Cross Destination,Cross Origins,Cross Outcome,Cross Type,Defending Actions,Fouled,Goalkeeper Actions,Offsides,Pass Destination,Pass Outcome,Pass Outcome - Destination,Pass Type,Receiving Type,Scoring,Set Piece,Shooting Heat Graph,Shot Faced Location,Shots,Turnover,Ungrouped,Notes,Flags
INDIVIDUAL',2481.867832,3,Team Actions,381,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',2483.449268,14,Team Actions,382,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',2489.667724,14,Team Actions,383,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2493.046584,14,Team Actions,384,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2495.334021,14,Team Actions,385,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',2500.187855,14,Team Actions,386,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2503.12805,14,Team Actions,387,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2506.853811,14,Team Actions,388,,,,,,,,,,"Complete, Complete",,Through,Below,,,,,,,,,
INDIVIDUAL',2507.640201,14,Team Actions,389,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 2,,,,,,,,,
INDIVIDUAL',2537.12652,14,Team Actions,390,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2689.024767,14,Team Actions,391,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',2701.19142,3,Team Actions,392,,,,,,,,,,Incomplete,,Over,,,,,,,Turnover,,,
INDIVIDUAL',2708.112453,14,Team Actions,393,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2709.731358,14,Team Actions,394,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',2711.964549,14,Team Actions,395,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2713.78182,14,Team Actions,396,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2716.005857,14,Team Actions,397,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',2721.811523,14,Team Actions,398,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',2723.815603,14,Team Actions,399,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 2,,,,,,,,,
INDIVIDUAL',2725.850139,14,Team Actions,400,,,,,,,,,,Incomplete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',2761.101953,14,Team Actions,401,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2766.252035,14,Team Actions,402,,,,,,,,,,,,,,,,SL Zone 00 L,,SHOT,,,,
INDIVIDUAL',2802.455471,14,Team Actions,403,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',2805.970096,14,Team Actions,404,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2814.356462,14,Team Actions,405,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',2816.5879,14,Team Actions,406,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2821.020265,14,Team Actions,407,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2824.316659,14,Team Actions,408,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',2826.363259,14,Team Actions,409,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2828.757897,14,Team Actions,410,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2830.485406,14,Team Actions,411,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2832.658699,14,Team Actions,412,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',2835.073478,14,Team Actions,413,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',2837.14623,14,Team Actions,414,,,,,,,,,,Incomplete,,Through,Neutral,,,,,,,,,
INDIVIDUAL',2846.138917,14,Team Actions,415,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2854.24402,14,Team Actions,416,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',2855.180238,14,Team Actions,417,,,,,,,,,Pass into F3,Complete,Complete,Around,,,,,,,,,,
INDIVIDUAL',2857.808637,14,Team Actions,418,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',2866.044938,14,Team Actions,419,,,,,INTERCEPTION -,,,,,,,,,,,,,,,,,
INDIVIDUAL',2870.032274,14,Team Actions,420,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',2872.4809,14,Team Actions,421,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',2875.851181,14,Team Actions,422,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',2877.909164,14,Team Actions,423,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',2882.353653,14,Team Actions,424,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',2885.415088,14,Team Actions,425,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',2888.457173,14,Team Actions,426,CD Black Box,CO Zone FOUR C R,Teammate Not Found,Floated,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',2901.645121,14,Team Actions,427,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2906.532772,14,Team Actions,428,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',2909.547681,14,Team Actions,429,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',2912.201248,14,Team Actions,430,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2913.924931,14,Team Actions,431,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',2920.779503,14,Team Actions,432,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',2923.159622,14,Team Actions,433,,CO Zone FOUR C L,Teammate Not Found,Floated,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',2961.359117,14,Team Actions,434,,,,,INTERCEPTION +,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',2963.281015,14,Team Actions,435,,,,,,,,,,Incomplete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',2967.478678,14,Team Actions,436,,,,,INTERCEPTION +,,,,Pass into box,,Complete,,,,,,,,,,,
INDIVIDUAL',2969.01982,14,Team Actions,437,,,,,,,,,Pass into box,Incomplete,Incomplete,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',2975.809154,14,Team Actions,438,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2977.479318,14,Team Actions,439,,,,,,Fouled,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',2987.189353,14,Team Actions,440,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',2989.816329,14,Team Actions,441,CD Zone 00 R,CO Zone FOUR C L,Teammate Not Found,Floated,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',3016.125245,14,Team Actions,442,,,,,INTERCEPTION +,,,,,,,,,,,SL Zone 00 L,,SHOT,,,,
INDIVIDUAL',3118.259968,14,Team Actions,443,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3122.973206,14,Team Actions,444,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3136.81375,14,Team Actions,445,,,,,,,,,Pass into F3,Incomplete,Incomplete,Through,,,,,,,,,,
INDIVIDUAL',3155.426012,14,Team Actions,446,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3157.402283,14,Team Actions,447,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',3159.678803,14,Team Actions,448,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',3162.303875,14,Team Actions,449,,,,,,,,,,,,,Seam 1,,,SL Zone TWO C,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',3173.541207,14,Team Actions,450,,,,,INTERCEPTION +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',3178.510777,14,Team Actions,451,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',3182.072605,14,Team Actions,452,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3186.660396,14,Team Actions,453,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',3189.071837,14,Team Actions,454,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',3191.313302,14,Team Actions,455,,,,,,,,,,Incomplete,,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',3210.391782,14,Team Actions,456,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3214.374209,14,Team Actions,457,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',3216.415869,14,Team Actions,458,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',3219.181745,14,Team Actions,459,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',3221.77752,14,Team Actions,460,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3222.879353,14,Team Actions,461,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',3224.877509,14,Team Actions,462,,,,,,,,,,Complete,,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',3226.950518,14,Team Actions,463,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',3229.219344,14,Team Actions,464,,CO Zone XAL,Teammate Not Found,Whipped,,,,,,,,,Neutral,,,,,,,,,
INDIVIDUAL',3264.778912,14,Team Actions,465,,,,,,,,,,,,,,,Set Piece,,,SHOT ASSIST,,,,
INDIVIDUAL',3267.063719,14,Team Actions,466,,,,,,,,,,,,,,,,SL Zone 00 R,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',3293.946491,14,Team Actions,467,CD Black Box,CO Zone 00 R,Teammate Not Found,Whipped,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3301.37644,14,Team Actions,468,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3308.938999,14,Team Actions,469,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3311.31047,14,Team Actions,470,,,,,INTERCEPTION +,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',3313.653464,14,Team Actions,471,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3314.649476,14,Team Actions,472,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',3319.195893,14,Team Actions,473,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3324.010039,14,Team Actions,474,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',3325.318953,14,Team Actions,475,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',3326.572087,14,Team Actions,476,,,,,,,,,,,,,Seam 2,,,,,,Turnover,,,
INDIVIDUAL',3333.343006,14,Team Actions,477,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',3333.994287,14,Team Actions,478,,,,,,,,,,Complete,,Through,Neutral,,,,,,,,,
INDIVIDUAL',3335.139703,14,Team Actions,479,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',3367.983087,14,Team Actions,480,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',3370.585071,14,Team Actions,481,,,,,,,,,,,,,,,,,,SHOT ASSIST,,,,
INDIVIDUAL',3371.185287,14,Team Actions,482,,,,,,,,,,,,,,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',3372.085287,14,Team Actions,483,,,,,,,,,,,,,,,,SL Black Box,,SHOT,,,,
INDIVIDUAL',3414.53348,14,Team Actions,484,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3416.11373,14,Team Actions,485,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',3417.362189,14,Team Actions,486,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',3418.624034,14,Team Actions,487,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',3420.535317,14,Team Actions,488,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',3421.802699,14,Team Actions,489,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3423.320901,14,Team Actions,490,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',3424.984676,14,Team Actions,491,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',3427.40263,14,Team Actions,492,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',3432.983495,14,Team Actions,493,,CO Zone XAL,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',3435.37229,14,Team Actions,494,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3443.093587,14,Team Actions,495,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3445.306473,14,Team Actions,496,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',3447.738737,14,Team Actions,497,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',3450.8046,14,Team Actions,498,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3453.158053,14,Team Actions,499,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',3454.113012,14,Team Actions,500,,,,,,,,,Pass into box,Complete,Complete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',3458.550046,14,Team Actions,501,"CD Gold Zone, CD Gold Zone",CO Zone 00 L,Teammate Found,Whipped,,,,,,,,,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',3459.23352,14,Team Actions,502,,,,,,,,,,,,,,,,SL Zone 00 R,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',3589.810687,14,Team Actions,503,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',3592.352859,14,Team Actions,504,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',3593.423025,9.324567973,Team Actions,505,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3597.206173,14,Team Actions,506,,,,,,,,,,Incomplete,,Through,Below,,,,,,,,,
INDIVIDUAL',3610.434906,14,Team Actions,507,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',3625.050631,14,Team Actions,508,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',3631.346296,14,Team Actions,509,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',3634.381424,14,Team Actions,510,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3637.985291,14,Team Actions,511,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',3640.339174,14,Team Actions,512,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3645.702736,14,Team Actions,513,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',3647.299418,14,Team Actions,514,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',3650.587686,14,Team Actions,515,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',3653.792053,14,Team Actions,516,,,,,Ground Duel -,,,,,,,,Seam 2,,,,,,Turnover,,,
INDIVIDUAL',3658.803908,14,Team Actions,517,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3667.89846,14,Team Actions,518,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',3669.680222,14,Team Actions,519,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',3675.303002,14,Team Actions,520,,,,,,,,,,Incomplete,,Through,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',3684.907644,14,Team Actions,521,,,,,INTERCEPTION +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',3692.234577,14,Team Actions,522,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',3694.387264,3,Team Actions,523,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',3695.891442,14,Team Actions,524,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',3699.780641,14,Team Actions,525,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',3705.462217,14,Team Actions,526,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',3707.001641,14,Team Actions,527,,,,,,,,,Pass into box,Complete,Complete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',3710.276603,14,Team Actions,528,,CO Zone 00 L,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',3739.97167,14,Team Actions,529,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',3741.682521,14,Team Actions,530,CD Zone 00 R,CO Zone FOUR C L,Teammate Found,Floated,,,,,,,,,,,,,,SHOT ASSIST,,,,
INDIVIDUAL',3745.116474,14,Team Actions,531,,,,,,,,,,,,,,,,SL Zone 00 R,,SHOT,,,,
INDIVIDUAL',3769.076009,14,Team Actions,532,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',3774.775797,14,Team Actions,533,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3776.240001,14,Team Actions,534,,CO Zone XAR,Teammate Not Found,Whipped,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3780.135076,14,Team Actions,535,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3783.769007,14,Team Actions,536,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',3786.70222,14,Team Actions,537,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3789.085886,14,Team Actions,538,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',3790.562754,14,Team Actions,539,,,,,INTERCEPTION +,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',3793.174462,14,Team Actions,540,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',3795.747621,14,Team Actions,541,CD Zone 00 L,CO Zone XAR,Teammate Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',3803.401802,14,Team Actions,542,,,,,,,,,,Complete,,Backwards,,,,,,SHOT ASSIST,,,,
INDIVIDUAL',3804.528798,14,Team Actions,543,,,,,,,,,,,,,,,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',3817.73152,14,Team Actions,544,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3846.751778,14,Team Actions,545,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3863.84708,14,Team Actions,546,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3886.76777,14,Team Actions,547,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',3891.976167,14,Team Actions,548,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3895.414867,14,Team Actions,549,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',3897.40504,14,Team Actions,550,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',3900.579395,14,Team Actions,551,,,,,,Fouled,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',3900.694912,14,Team Actions,552,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3910.721256,14,Team Actions,553,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',3914.352884,14,Team Actions,554,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3920.002775,14,Team Actions,555,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',3927.08885,14,Team Actions,556,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3932.742411,14,Team Actions,557,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',3936.468909,14,Team Actions,558,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',3939.086817,14,Team Actions,559,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',3943.77172,14,Team Actions,560,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',3975.535287,14,Team Actions,561,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',3981.71392,14,Team Actions,562,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',3983.937114,14,Team Actions,563,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',3986.911641,14,Team Actions,564,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',3989.761097,14,Team Actions,565,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',3993.023578,14,Team Actions,566,,,,,,,,,,,,,,,,SL Zone THREE C,,SHOT,,,,
INDIVIDUAL',3996.534928,14,Team Actions,567,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',4031.38952,14,Team Actions,568,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4035.66357,14,Team Actions,569,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',4042.829059,14,Team Actions,570,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4049.718566,14,Team Actions,571,,,,,"Aerial Duel -, Ground Duel +",,,,,,,,,,,,,,,,,
INDIVIDUAL',4056.98511,14,Team Actions,572,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',4083.244152,14,Team Actions,573,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4098.918705,14,Team Actions,574,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',4101.857327,14,Team Actions,575,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4105.934603,14,Team Actions,576,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',4109.559022,14,Team Actions,577,,,,,,,,,Pass into F3,Complete,Complete,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',4112.285721,14,Team Actions,578,,,,,,,,,,,,,Seam 1,,,SL Zone TWO C,,SHOT,,,,
INDIVIDUAL',4180.276553,14,Team Actions,579,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4184.932602,10.77388448,Team Actions,580,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4186.514553,14,Team Actions,581,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',4191.533954,14,Team Actions,582,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4196.940426,8,Team Actions,583,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4199.047845,14,Team Actions,584,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4202.486062,14,Team Actions,585,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4205.984476,14,Team Actions,586,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',4210.285965,14,Team Actions,587,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',4213.091546,14,Team Actions,588,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4214.328877,14,Team Actions,589,,,,,,,,,Pass into box,Complete,Complete,Over,Below,,,,,,,,,
INDIVIDUAL',4218.021748,14,Team Actions,590,,,,,,,,,,,,,,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',4250.346732,14,Team Actions,591,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',4253.295596,14,Team Actions,592,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',4257.521302,14,Team Actions,593,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',4263.06865,8.637812552,Team Actions,594,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4264.91412,14,Team Actions,595,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4268.813878,14,Team Actions,596,,,,,,,,,,,,,Neutral,,,,,,,,,
INDIVIDUAL',4275.083017,3,Team Actions,597,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',4277.898708,14,Team Actions,598,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4280.751233,14,Team Actions,599,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4283.370773,14,Team Actions,600,,,,,,,,,Pass into F3,Complete,Complete,Over,Below,,,,,,,,,
INDIVIDUAL',4287.512742,8,Team Actions,601,,CO Zone 00 R,Teammate Not Found,Whipped,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',4319.210429,14,Team Actions,602,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',4322.61862,14,Team Actions,603,,,,,,,,,,,,,,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',4348.951758,14,Team Actions,604,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',4350.284912,14,Team Actions,605,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',4354.498567,14,Team Actions,606,,,,,,,,,,,,,Seam 1,,,SL Zone THREE C,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',4373.132753,14,Team Actions,607,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',4375.041641,14,Team Actions,608,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',4413.539858,14,Team Actions,609,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4417.254,14,Team Actions,610,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4418.143433,14,Team Actions,611,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
